model_name,model_size,token_id,final_text,strategy,cpu_time,cuda_time,cpu_memory_usage,cuda_memory_usage,self_cpu_memory_usage,self_cuda_memory_usage
bigscience/bloom-3b,3002557440,95,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. “These dragons matched nearly exactly in appearance with aanyi or lower Chinese dragonville a more common sight in the area than normally expected,” explains Dr. Zheng Yaxing, an expert at the Таблица: 8*REUTERS Photo Repost ΣОЦІП</s>Table 2 presents the total group and subgroup difference in detectability by NP attributes at T1. The rate of T1 indices was lower for patients with CT fear (21%) compared with",cpu,4913974.0,0.0,14379007,0,-2514196629,0
bigscience/bloom-3b,3002557440,96,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. “These dragons matched nearly exactly in appearance with aanyi or lower Chinese dragonville a more common sight in the area than normally expected,” explains Dr. Zheng Yaxing, an expert at the Таблица: 8*REUTERS Photo Repost ΣОЦІП</s>Table 2 presents the total group and subgroup difference in detectability by NP attributes at T1. The rate of T1 indices was lower for patients with CT fear (21%) compared with those",cpu,4328946.0,0.0,14386689,0,-2532689180,0
bigscience/bloom-3b,3002557440,97,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. “These dragons matched nearly exactly in appearance with aanyi or lower Chinese dragonville a more common sight in the area than normally expected,” explains Dr. Zheng Yaxing, an expert at the Таблица: 8*REUTERS Photo Repost ΣОЦІП</s>Table 2 presents the total group and subgroup difference in detectability by NP attributes at T1. The rate of T1 indices was lower for patients with CT fear (21%) compared with those with",cpu,4441499.0,0.0,14394371,0,-2551184429,0
bigscience/bloom-3b,3002557440,98,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. “These dragons matched nearly exactly in appearance with aanyi or lower Chinese dragonville a more common sight in the area than normally expected,” explains Dr. Zheng Yaxing, an expert at the Таблица: 8*REUTERS Photo Repost ΣОЦІП</s>Table 2 presents the total group and subgroup difference in detectability by NP attributes at T1. The rate of T1 indices was lower for patients with CT fear (21%) compared with those with no",cpu,3885765.0,0.0,14402053,0,-2576906908,0
bigscience/bloom-3b,3002557440,99,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. “These dragons matched nearly exactly in appearance with aanyi or lower Chinese dragonville a more common sight in the area than normally expected,” explains Dr. Zheng Yaxing, an expert at the Таблица: 8*REUTERS Photo Repost ΣОЦІП</s>Table 2 presents the total group and subgroup difference in detectability by NP attributes at T1. The rate of T1 indices was lower for patients with CT fear (21%) compared with those with no CT",cpu,5049014.0,0.0,14409735,0,-2591092573,0
EleutherAI/gpt-neo-125m,125198592,0,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.
",cpu,1073718.0,0.0,-1917488164,0,-2000815084,0
EleutherAI/gpt-neo-125m,125198592,1,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

",cpu,168972.0,0.0,1287376,0,-84015120,0
EleutherAI/gpt-neo-125m,125198592,2,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""",cpu,169249.0,0.0,1288528,0,-85722640,0
EleutherAI/gpt-neo-125m,125198592,3,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many",cpu,182629.0,0.0,1289680,0,-88362048,0
EleutherAI/gpt-neo-125m,125198592,4,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of",cpu,164408.0,0.0,1290832,0,-90020156,0
EleutherAI/gpt-neo-125m,125198592,5,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them",cpu,183761.0,0.0,1291984,0,-92372624,0
EleutherAI/gpt-neo-125m,125198592,6,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had",cpu,195291.0,0.0,1293136,0,-94531724,0
EleutherAI/gpt-neo-125m,125198592,7,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been",cpu,175726.0,0.0,1294288,0,-96396976,0
EleutherAI/gpt-neo-125m,125198592,8,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned",cpu,178957.0,0.0,1295440,0,-98666652,0
EleutherAI/gpt-neo-125m,125198592,9,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned –",cpu,232863.0,0.0,1296592,0,-100791536,0
EleutherAI/gpt-neo-125m,125198592,10,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they",cpu,198415.0,0.0,1297744,0,-102919860,0
EleutherAI/gpt-neo-125m,125198592,11,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were",cpu,187585.0,0.0,1298896,0,-104732544,0
EleutherAI/gpt-neo-125m,125198592,12,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening",cpu,183064.0,0.0,1300048,0,-107648572,0
EleutherAI/gpt-neo-125m,125198592,13,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening wo",cpu,185703.0,0.0,1301200,0,-108994984,0
EleutherAI/gpt-neo-125m,125198592,14,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly",cpu,210225.0,0.0,1302352,0,-111638868,0
EleutherAI/gpt-neo-125m,125198592,15,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-",cpu,254691.0,0.0,1303504,0,-113766744,0
EleutherAI/gpt-neo-125m,125198592,16,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired",cpu,264482.0,0.0,1304656,0,-115414732,0
EleutherAI/gpt-neo-125m,125198592,17,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers",cpu,212823.0,0.0,1305808,0,-118096516,0
EleutherAI/gpt-neo-125m,125198592,18,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,""",cpu,230092.0,0.0,1306960,0,-119712044,0
EleutherAI/gpt-neo-125m,125198592,19,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says",cpu,192594.0,0.0,1308112,0,-122050056,0
EleutherAI/gpt-neo-125m,125198592,20,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xia",cpu,180326.0,0.0,1309264,0,-124764156,0
EleutherAI/gpt-neo-125m,125198592,21,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby",cpu,208378.0,0.0,1310416,0,-126946332,0
EleutherAI/gpt-neo-125m,125198592,22,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work",cpu,198053.0,0.0,1311568,0,-130087852,0
EleutherAI/gpt-neo-125m,125198592,23,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague",cpu,209799.0,0.0,1312720,0,-131104368,0
EleutherAI/gpt-neo-125m,125198592,24,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague De",cpu,220827.0,0.0,1313872,0,-133483960,0
EleutherAI/gpt-neo-125m,125198592,25,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deont",cpu,197788.0,0.0,1315024,0,-136483000,0
EleutherAI/gpt-neo-125m,125198592,26,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie",cpu,227564.0,0.0,1316176,0,-138274896,0
EleutherAI/gpt-neo-125m,125198592,27,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White",cpu,200724.0,0.0,1317328,0,-139650536,0
EleutherAI/gpt-neo-125m,125198592,28,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White,",cpu,189486.0,0.0,1318480,0,-141420484,0
EleutherAI/gpt-neo-125m,125198592,29,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer",cpu,247650.0,0.0,1319632,0,-143807764,0
EleutherAI/gpt-neo-125m,125198592,30,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of",cpu,199344.0,0.0,1320784,0,-146220096,0
EleutherAI/gpt-neo-125m,125198592,31,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the",cpu,222102.0,0.0,1321936,0,-148643728,0
EleutherAI/gpt-neo-125m,125198592,32,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel",cpu,229704.0,0.0,1323088,0,-150401888,0
EleutherAI/gpt-neo-125m,125198592,33,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How",cpu,200116.0,0.0,1324240,0,-152835272,0
EleutherAI/gpt-neo-125m,125198592,34,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to",cpu,207178.0,0.0,1325392,0,-155316636,0
EleutherAI/gpt-neo-125m,125198592,35,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be",cpu,204930.0,0.0,1326544,0,-158005060,0
EleutherAI/gpt-neo-125m,125198592,36,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese",cpu,198418.0,0.0,1327696,0,-159244428,0
EleutherAI/gpt-neo-125m,125198592,37,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (",cpu,277103.0,0.0,1328848,0,-161463412,0
EleutherAI/gpt-neo-125m,125198592,38,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow",cpu,181628.0,0.0,1330000,0,-163684284,0
EleutherAI/gpt-neo-125m,125198592,39,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of",cpu,302226.0,0.0,1331152,0,-165665336,0
EleutherAI/gpt-neo-125m,125198592,40,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the",cpu,304399.0,0.0,1332304,0,-168640040,0
EleutherAI/gpt-neo-125m,125198592,41,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose",cpu,199488.0,0.0,1333456,0,-170625136,0
EleutherAI/gpt-neo-125m,125198592,42,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose).",cpu,222363.0,0.0,1334608,0,-172864180,0
EleutherAI/gpt-neo-125m,125198592,43,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). """,cpu,241668.0,0.0,1335760,0,-175365284,0
EleutherAI/gpt-neo-125m,125198592,44,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They",cpu,239151.0,0.0,1336912,0,-177614596,0
EleutherAI/gpt-neo-125m,125198592,45,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke",cpu,246206.0,0.0,1338064,0,-179339660,0
EleutherAI/gpt-neo-125m,125198592,46,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese",cpu,262594.0,0.0,1339216,0,-182124272,0
EleutherAI/gpt-neo-125m,125198592,47,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to",cpu,250348.0,0.0,1340368,0,-183572248,0
EleutherAI/gpt-neo-125m,125198592,48,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment",cpu,242687.0,0.0,1341520,0,-188014852,0
EleutherAI/gpt-neo-125m,125198592,49,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings",cpu,219081.0,0.0,1342672,0,-188913688,0
EleutherAI/gpt-neo-125m,125198592,50,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and",cpu,339854.0,0.0,1343824,0,-190902740,0
EleutherAI/gpt-neo-125m,125198592,51,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school",cpu,230447.0,0.0,1344976,0,-193174632,0
EleutherAI/gpt-neo-125m,125198592,52,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-",cpu,224422.0,0.0,1346128,0,-195733472,0
EleutherAI/gpt-neo-125m,125198592,53,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age",cpu,245002.0,0.0,1347280,0,-197437096,0
EleutherAI/gpt-neo-125m,125198592,54,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age cr",cpu,238254.0,0.0,1348432,0,-200590836,0
EleutherAI/gpt-neo-125m,125198592,55,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age crone",cpu,239314.0,0.0,1349584,0,-202289400,0
EleutherAI/gpt-neo-125m,125198592,56,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies",cpu,264465.0,0.0,1350736,0,-204279116,0
EleutherAI/gpt-neo-125m,125198592,57,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies.",cpu,259724.0,0.0,1351888,0,-206868256,0
EleutherAI/gpt-neo-125m,125198592,58,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We",cpu,320533.0,0.0,1353040,0,-209164964,0
EleutherAI/gpt-neo-125m,125198592,59,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don",cpu,252396.0,0.0,1354192,0,-211768660,0
EleutherAI/gpt-neo-125m,125198592,60,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don't",cpu,257192.0,0.0,1355344,0,-213763260,0
EleutherAI/gpt-neo-125m,125198592,61,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don't know",cpu,245869.0,0.0,1356496,0,-216381312,0
EleutherAI/gpt-neo-125m,125198592,62,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don't know what",cpu,220934.0,0.0,1357648,0,-217743040,0
EleutherAI/gpt-neo-125m,125198592,63,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don't know what they",cpu,251165.0,0.0,1358800,0,-221648448,0
EleutherAI/gpt-neo-125m,125198592,64,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don't know what they knew",cpu,249177.0,0.0,1359952,0,-223533144,0
EleutherAI/gpt-neo-125m,125198592,65,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don't know what they knew.""",cpu,231174.0,0.0,1361104,0,-226952620,0
EleutherAI/gpt-neo-125m,125198592,66,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don't know what they knew.""<|endoftext|>",cpu,263806.0,0.0,1362256,0,-226986768,0
EleutherAI/gpt-neo-125m,125198592,67,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Many of them had been poisoned – they were listening woolly-haired lovers,"" says Xiaoby work colleague Deontie White, writer of the novel How to Be Chinese (Tomorrow of the Rose). ""They spoke Chinese to enlightenment siblings and school-age croneies. We don't know what they knew.""<|endoftext|>Q",cpu,253101.0,0.0,1363408,0,-230636904,0
